деревня Сапроново,,,.113.232.2019.142.2035.,2020-02-27 02:39:10,406
Проспект Большевиков,,,.113.231.2.,2020-02-27 02:39:43,407
г. Москва,,,.113.232.1.,2020-02-27 02:40:05,408
Новокрестовская,,,.113.231.2.,2020-02-27 02:40:33,409
Гомель,,,.16.1003.,2020-02-27 02:41:14,410
посёлок городского типа Яблоновский,,,.113.224.1422.2954.,2020-02-27 02:41:36,411
Рыбацкое,,,.113.231.2.,2020-02-27 02:41:51,412
Минская,,,.113.232.1.,2020-02-27 02:42:10,413
городской посёлок Фёдоровское,,,.113.231.2.,2020-02-27 02:42:31,414
Кутузовская,,,.113.232.1.,2020-02-27 02:42:45,415
поселок Совхоза им.Ленина,,,.113.232.1.,2020-02-27 02:43:36,416
г. Нижний Новгород,,,.113.228.1679.66.,2020-02-27 02:43:39,417
Бор,,,.113.228.1679.1682.,2020-02-27 02:43:44,418
Лесная,,,.113.231.2.,2020-02-27 02:43:45,419
Бугульма,,,.113.227.1624.1631.,2020-02-27 02:43:47,420
г Новозыбков,,,.113.230.1828.1835.,2020-02-27 02:44:05,421
Саранск,,,.113.226.1556.63.,2020-02-27 02:44:09,422
Площадь Александра Невского 1,,,.113.231.2.,2020-02-27 02:45:45,423
Купчино,,,.113.231.2.,2020-02-27 02:45:53,424
рабочий посёлок Быково,,,.113.232.2019.142.2065.,2020-02-27 02:46:23,425
деревня Хоругвино,,,.113.232.2019.141.2074.,2020-02-27 02:46:25,426
деревня Аннолово,,,.113.231.2.,2020-02-27 02:46:33,427
Волжский,,,.113.225.1511.1512.,2020-02-27 02:46:42,428
Волковская,,,.113.231.2.,2020-02-27 02:47:05,429
Салават,,,.113.223.1347.1362.,2020-02-27 02:47:33,430
Верхние Котлы,,,.113.232.1.,2020-02-27 02:47:45,431
Оса,,,.113.223.1317.1332.,2020-02-27 02:48:03,432
Черноголовка,,,.113.232.2019.144.2098.,2020-02-27 02:48:31,433
Петрозаводск,,,.113.231.1077.73.,2020-02-27 02:49:04,434
посёлок городского типа Кузьмоловский,,,.113.231.2.,2020-02-27 02:49:14,435
Сибирская,,,.113.222.1202.4.,2020-02-27 02:49:23,436
Беговая,,,.113.232.1.,2020-02-27 02:49:45,437
Автово,,,.113.231.2.,2020-02-27 02:49:47,438
Апшеронск,,,.113.224.1438.1441.,2020-02-27 02:50:20,439
Чусовой,,,.113.223.1317.1341.,2020-02-27 02:50:27,440
Балтийская,,,.113.231.2.,2020-02-27 02:50:39,441
Шатура,,,.113.232.2019.144.2080.,2020-02-27 02:50:44,442
Нижняя Салда,,,.113.223.1261.1292.,2020-02-27 02:51:36,443
Двигатель Революции,,,.113.228.1679.66.,2020-02-27 02:52:23,444
Щукинская,,,.113.232.1.,2020-02-27 02:53:13,445
Шымкент,,,.40.205.,2020-02-27 02:53:16,446
Железнодорожный,,,.113.232.2019.144.2087.,2020-02-27 02:53:24,447
Академическая,,,.113.232.1.,2020-02-27 02:53:25,448
Раменский р-н,,,.113.232.2019.5120.,2020-02-27 02:53:26,449
деревня Бородино,,,.113.232.2019.141.2041.,2020-02-27 02:53:32,450
Аксай,,,.113.225.1530.76.,2020-02-27 02:54:10,451
город Тольятти,,,.113.226.1586.212.,2020-02-27 02:55:38,452
Академия наук,,,.16.1002.,2020-02-27 02:55:46,453
Пермь ул.Дзержинского,,,.113.223.1317.72.,2020-02-27 02:55:49,454
Северный вокзал,,,.113.227.1624.88.,2020-02-27 02:56:13,455
Колядичи,,,.16.1002.,2020-02-27 02:56:13,456
Орск,,,.113.226.1563.1571.,2020-02-27 02:56:22,457
Бухарестская,,,.113.231.2.,2020-02-27 02:56:27,458
Парк культуры,,,.113.232.1.,2020-02-27 02:56:44,459
Щербинка,,,.113.232.2019.142.2096.,2020-02-27 02:57:55,460
г. Нефтеюганск,,,.113.223.1368.1374.,2020-02-27 02:58:20,461
Гатчина,,,.113.231.145.1993.,2020-02-27 02:58:26,462
Волжский район,,,.113.226.1586.78.,2020-02-27 02:58:43,463
Новочеркасск,,,.113.225.1530.1545.,2020-02-27 02:58:45,464
Калужская,,,.113.232.1.,2020-02-27 02:59:06,465
Михайловск,,,.113.224.1481.1493.,2020-02-27 03:00:22,466
поселок Кировский,,,.113.232.2019.6107.,2020-02-27 03:00:28,467
Динской р-н,,,.113.224.1438.3270.,2020-02-27 03:00:57,468
Каневской р-н,,,.113.224.1438.2432.,2020-02-27 03:00:57,469
пгт Ижморский,,,.113.222.1229.4792.,2020-02-27 03:00:58,470
Ярославский район,,,.113.229.1806.112.,2020-02-27 03:01:08,471
Отрадное,,,.113.232.1.,2020-02-27 03:01:16,472
Кремлевская,,,.113.227.1624.88.,2020-02-27 03:01:17,473
Первоуральск,,,.113.223.1261.1296.,2020-02-27 03:01:23,474
Приозерский район,,,.113.231.2.,2020-02-27 03:02:05,475
Новослободская,,,.113.232.1.,2020-02-27 03:02:17,476
Шаболовская,,,.113.232.1.,2020-02-27 03:02:54,477
Теплый Стан,,,.113.232.1.,2020-02-27 03:03:07,478
г. Москва ул. Жуковского дом 14,,,.113.232.1.,2020-02-27 03:03:15,479
г.Минск,,,.16.1002.,2020-02-27 03:03:16,480
посёлок Дружный,,,.113.228.1679.66.,2020-02-27 03:03:37,481
Павелецкая,,,.113.232.1.,2020-02-27 03:03:37,482
Ессентуки,,,.113.224.1481.1485.,2020-02-27 03:03:45,483
Омск ул.22 Партсъезда,,,.113.222.1249.68.,2020-02-27 03:04:16,484
село Детчино,,,.113.230.1859.3936.,2020-02-27 03:04:18,485
г.Новосибирск,,,.113.222.1202.4.,2020-02-27 03:04:52,486
Котельники,,,.113.232.1.,2020-02-27 03:05:01,487
Ачинск,,,.113.221.1146.1148.,2020-02-27 03:05:22,488
г.Череповец,,,.113.229.1739.1753.,2020-02-27 03:05:29,489
Саров,,,.113.228.1679.249.,2020-02-27 03:06:31,490
г.Псков,,,.113.231.1090.75.,2020-02-27 03:08:07,491
Московская область,,,.113.232.1.,2020-02-27 03:08:09,492
Коммунар,,,.113.231.145.1999.,2020-02-27 03:08:32,493
г Чебоксары,,,.113.227.1652.107.,2020-02-27 03:09:08,494
г Сергиев Посад,,,.113.232.2019.141.2069.,2020-02-27 03:09:10,495
г Северодвинск,,,.113.231.1008.1017.,2020-02-27 03:09:13,496
г Пересвет,,,.113.232.2019.141.2068.,2020-02-27 03:09:14,497
г Хотьково,,,.113.232.2019.141.2070.,2020-02-27 03:09:14,498
село Сватково,,,.113.232.2019.141.2068.,2020-02-27 03:09:15,499
г Старая Русса,,,.113.231.1051.1058.,2020-02-27 03:09:16,500
г Верхняя Салда,,,.113.223.1261.1270.,2020-02-27 03:09:18,501
г Углич,,,.113.229.1806.1816.,2020-02-27 03:09:18,502
г Нижняя Тура,,,.113.223.1261.1293.,2020-02-27 03:09:19,503
Ленинский р-н,,,.113.230.1913.4082.,2020-02-27 03:09:20,504
Медведково,,,.113.232.1.,2020-02-27 03:10:53,505
Студенческая,,,.113.222.1202.4.,2020-02-27 03:11:20,506
Могилев,,,.16.1004.,2020-02-27 03:11:29,507
Кропоткинская,,,.113.232.1.,2020-02-27 03:12:09,508
г. Екатеринбург,,,.113.223.1261.3.,2020-02-27 03:12:39,509
поселок Садовый,,,.113.222.1202.4.,2020-02-27 03:13:12,510
Мантурово,,,.113.228.1679.66.,2020-02-27 03:13:26,511
деревня Хмели,,,.113.223.1317.72.,2020-02-27 03:13:34,512
поселок Новая Адыгея,,,.113.224.1438.53.,2020-02-27 03:13:45,513
деревня Старое Кощаково,,,.113.227.1624.88.,2020-02-27 03:14:08,514
село Мирное,,,.113.225.2114.131.,2020-02-27 03:14:10,515
Зеленогорск,,,.113.231.145.2230.,2020-02-27 03:14:22,516
Варшавская,,,.113.232.1.,2020-02-27 03:14:40,517
Зарайск,,,.113.232.2019.142.2027.,2020-02-27 03:15:01,518
Егорьевск,,,.113.232.2019.142.2026.,2020-02-27 03:15:10,519
Усть-Лабинск,,,.113.224.1438.1461.,2020-02-27 03:15:28,520
Кунцевская,,,.113.232.1.,2020-02-27 03:15:56,521
деревня Хмелево,,,.113.230.1828.19.,2020-02-27 03:16:18,522
г Саранск,,,.113.226.1556.63.,2020-02-27 03:18:41,523
Чертановская,,,.113.232.1.,2020-02-27 03:18:41,524
Пролетарская,,,.113.228.1679.66.,2020-02-27 03:18:54,525
Козья слобода,,,.113.227.1624.88.,2020-02-27 03:19:58,526
село Нижняя Тавда,,,.113.223.1342.4985.,2020-02-27 03:20:50,527
Динамо,,,.113.223.1261.3.,2020-02-27 03:21:06,528
деревня Деденево,,,.113.232.2019.142.2044.,2020-02-27 03:21:41,529
рабочий посёлок Обухово,,,.113.232.2019.144.2045.,2020-02-27 03:22:17,530
Хорошевская,,,.113.232.1.,2020-02-27 03:22:55,531
Аэропорт,,,.113.232.1.,2020-02-27 03:23:12,532
Жлобин,,,.16.2238.2334.,2020-02-27 03:23:55,533
деревня Киржач,,,.113.229.1716.1732.,2020-02-27 03:24:09,534
Сосновый Бор,,,.113.231.145.2014.,2020-02-27 03:24:12,535
Дубна,,,.113.232.2019.141.2086.,2020-02-27 03:24:18,536
Республика Башкортостан,,,.113.223.1347.99.,2020-02-27 03:24:58,537
поселок Взморье,,,.113.231.1020.41.,2020-02-27 03:25:22,538
станица Кущёвская,,,.113.224.1438.2654.,2020-02-27 03:25:53,539
Минераловодский городской округ,,,.113.224.1481.1492.,2020-02-27 03:25:57,540
Фрязино,,,.113.232.2019.144.2082.,2020-02-27 03:26:03,541
мкр Железнодорожный,,,.113.232.2019.144.2087.,2020-02-27 03:27:09,542
г Астрахань,,,.113.225.1505.15.,2020-02-27 03:27:11,543
посёлок городского типа Ильинский,,,.113.232.2019.144.2064.,2020-02-27 03:27:54,544
деревня Голубое,,,.113.232.2019.141.2088.,2020-02-27 03:28:15,545
г.Екатеринбург,,,.113.223.1261.3.,2020-02-27 03:28:27,546
Волхов,,,.113.231.145.1989.,2020-02-27 03:28:46,547
Выборг,,,.113.231.145.1991.,2020-02-27 03:29:19,548
Приозерск,,,.113.231.145.2010.,2020-02-27 03:29:47,549
Бугуруслан,,,.113.226.1563.1565.,2020-02-27 03:30:33,550
Политехническая,,,.113.231.2.,2020-02-27 03:30:56,551
Алма-Атинская,,,.113.232.1.,2020-02-27 03:31:46,552
Смоленская,,,.113.232.1.,2020-02-27 03:32:35,553
Преображенская площадь,,,.113.232.1.,2020-02-27 03:32:35,554
городской округ Красногорск,,,.113.232.1.,2020-02-27 03:32:47,555
Озёрная,,,.113.232.1.,2020-02-27 03:33:00,556
Боградский р-н,,,.113.221.1187.1190.,2020-02-27 03:33:03,557
поселок городского типа Новоивановское,,,.113.232.1.,2020-02-27 03:33:16,558
Артём,,,.113.220.1948.22.,2020-02-27 03:33:43,559
посёлок Архангельское,,,.113.232.1.,2020-02-27 03:33:59,560
Сафоново,,,.113.231.1103.1115.,2020-02-27 03:34:14,561
Ленинградская область,,,.113.231.2.,2020-02-27 03:34:23,562
г Курган,,,.113.223.1308.55.,2020-02-27 03:34:39,563
Новоалтайск,,,.113.222.1217.1225.,2020-02-27 03:35:12,564
Артёмовский городской округ,,,.113.220.1948.1950.,2020-02-27 03:36:32,565
Краснокамск,,,.113.223.1317.1327.,2020-02-27 03:37:30,566
село Капитанщино,,,.113.230.1890.58.,2020-02-27 03:37:47,567
поселок Залесье,,,.113.223.1261.1269.,2020-02-27 03:38:04,568
Чайковский,,,.113.223.1317.1337.,2020-02-27 03:38:08,569
Трёхгорный,,,.113.223.1384.1408.,2020-02-27 03:38:41,570
Верхняя Пышма,,,.113.223.1261.3.,2020-02-27 03:39:01,571
г Волгоград,,,.113.225.1511.24.,2020-02-27 03:39:06,572
г Волжский,,,.113.225.1511.1512.,2020-02-27 03:39:07,573
Юргамышский р-н,,,.113.223.1308.2672.,2020-02-27 03:39:08,574
Балаково,,,.113.226.1596.1599.,2020-02-27 03:39:19,575
п. Ерзовка,,,.113.225.1511.24.,2020-02-27 03:39:35,576
село Италмас,,,.113.227.1646.96.,2020-02-27 03:39:56,577
посёлок городского типа Тымовское,,,.113.220.1960.5268.,2020-02-27 03:40:13,578
Ноябрьск,,,.113.223.1414.1420.,2020-02-27 03:40:13,579
село Нялинское,,,.113.223.1368.147.,2020-02-27 03:41:08,580
г.Волгоград,,,.113.225.1511.24.,2020-02-27 03:42:29,581
Черепаново,,,.113.222.1202.4.,2020-02-27 03:42:31,582
Томск ул. Нижне-Луговая,,,.113.222.1255.90.,2020-02-27 03:43:04,583
Шарыпово,,,.113.221.1146.1168.,2020-02-27 03:43:06,584
г Семилуки,,,.113.230.1844.1857.,2020-02-27 03:43:35,585
село Курганово,,,.113.223.1261.5721.,2020-02-27 03:43:35,586
Советская Гавань,,,.113.220.1975.1981.,2020-02-27 03:44:14,587
г. Омск,,,.113.222.1249.68.,2020-02-27 03:44:23,588
Белокуриха,,,.113.222.1217.1219.,2020-02-27 03:44:45,589
Тайшет,,,.113.221.1124.1139.,2020-02-27 03:44:48,590
посёлок Солонцы,,,.113.221.1146.54.,2020-02-27 03:44:48,591
Киселёвск,,,.113.222.1229.1235.,2020-02-27 03:45:29,592
Кисловодск,,,.113.224.1481.1490.,2020-02-27 03:47:08,593
Октябрьское поле,,,.113.232.1.,2020-02-27 03:47:35,594
г Тверь,,,.113.229.1783.89.,2020-02-27 03:48:59,595
Бауманская,,,.113.232.1.,2020-02-27 03:49:46,596
г Кимры,,,.113.229.1783.1794.,2020-02-27 03:49:59,597
Конаковский р-н,,,.113.229.1783.6184.,2020-02-27 03:49:59,598
Новошахтинск,,,.113.225.1530.1546.,2020-02-27 03:50:36,599
Площадь Мужества,,,.113.231.2.,2020-02-27 03:51:11,600
г Суджа,,,.113.230.1880.1887.,2020-02-27 03:54:05,601
г Рыльск,,,.113.230.1880.1886.,2020-02-27 03:54:06,602
пгт Теткино,,,.113.230.1880.1887.,2020-02-27 03:54:06,603
г Курчатов,,,.113.230.1880.1883.,2020-02-27 03:54:07,604
м. Белорусская,,,.113.232.1.,2020-02-27 03:55:55,605
село Константиновка,,,.113.227.1624.88.,2020-02-27 03:56:19,606
Сетунь,,,.113.232.1.,2020-02-27 03:57:03,607
Костомукша,,,.113.231.1077.1081.,2020-02-27 03:57:18,608
Измайлово,,,.113.232.1.,2020-02-27 03:57:23,609
Сокольский район,,,.113.229.1771.52.,2020-02-27 03:57:51,610
деревня Чашниково,,,.113.232.2019.141.2074.,2020-02-27 03:58:10,611
посёлок Новый Кременкуль,,,.113.223.1384.104.,2020-02-27 03:58:24,612
город Ростов-на-Дону,,,.113.225.1530.76.,2020-02-27 03:59:12,613
Старая Купавна,,,.113.232.2019.144.2046.,2020-02-27 03:59:31,614
Черкесск,,,.113.224.1471.46.,2020-02-27 03:59:37,615
деревня Вележево,,,.113.230.1844.26.,2020-02-27 03:59:50,616
Площадь Александра Невского 2,,,.113.231.2.,2020-02-27 04:00:03,617
Санкт - Петербург,,,.113.231.2.,2020-02-27 04:00:20,618
Оболонь,,,.5.115.,2020-02-27 04:00:53,619
г.  Жуковский Московской области,,,.113.232.2019.144.2064.,2020-02-27 04:02:11,620
Грозный,,,.113.224.1500.105.,2020-02-27 04:04:06,621
Селигерская,,,.113.232.1.,2020-02-27 04:04:22,622
Аметьево,,,.113.227.1624.88.,2020-02-27 04:05:12,623
Боровское шоссе,,,.113.232.1.,2020-02-27 04:06:17,624
Большое Стиклево,,,.16.1007.,2020-02-27 04:06:38,625
город Воронеж,,,.113.230.1844.26.,2020-02-27 04:08:43,626
Лаишевский район,,,.113.227.1624.88.,2020-02-27 04:09:02,627
Проспект Ветеранов,,,.113.231.2.,2020-02-27 04:09:08,628
Геленджик,,,.113.224.1438.1444.,2020-02-27 04:09:22,629
деревня Старая,,,.113.231.1051.1060.,2020-02-27 04:10:20,630
посёлок Прикубанский,,,.113.224.1422.2954.,2020-02-27 04:10:26,631
Митино,,,.113.232.1.,2020-02-27 04:11:42,632
Катайск,,,.113.223.1308.1310.,2020-02-27 04:12:32,633
Садовая,,,.113.231.2.,2020-02-27 04:12:36,634
Красноармейск,,,.113.232.2019.141.2062.,2020-02-27 04:12:57,635
Ленинградская область г.Сосновый Бор,,,.113.231.145.2014.,2020-02-27 04:13:16,636
Мегион,,,.113.223.1368.1371.,2020-02-27 04:13:42,637
посёлок Коммунарка,,,.113.232.1.,2020-02-27 04:13:59,638
деревня Михановичи,,,.16.1002.,2020-02-27 04:14:07,639
рабочий посёлок Приволжский,,,.113.226.1596.1613.,2020-02-27 04:16:13,640
г.Воронеж ул. Переверткина дом 7,,,.113.230.1844.26.,2020-02-27 04:17:04,641
Пикалёво,,,.113.231.145.2007.,2020-02-27 04:17:47,642
Дзержинский,,,.113.232.2019.144.2084.,2020-02-27 04:17:47,643
Курганинск,,,.113.224.1438.1451.,2020-02-27 04:18:20,644
Измайловская,,,.113.232.2019.144.2020.,2020-02-27 04:18:26,645
Печора,,,.113.231.1041.1047.,2020-02-27 04:18:26,646
село Малореченское,,,.113.225.2114.2381.,2020-02-27 04:18:30,647
Мякинино,,,.113.232.1.,2020-02-27 04:18:47,648
Зеленодольск,,,.113.227.1624.1635.,2020-02-27 04:19:14,649
деревня Лапино,,,.113.232.2019.143.2053.,2020-02-27 04:19:41,650
Георгиевск,,,.113.224.1481.1484.,2020-02-27 04:19:43,651
Стрешнево,,,.113.232.1.,2020-02-27 04:20:21,652
посёлок городского типа Волжский,,,.113.226.1586.78.,2020-02-27 04:20:31,653
Карпинск,,,.113.223.1261.1280.,2020-02-27 04:20:45,654
Батайск,,,.113.225.1530.1533.,2020-02-27 04:21:18,655
деревня Елино,,,.113.232.2019.141.2088.,2020-02-27 04:21:24,656
посёлок при станции Буранная,,,.113.223.1384.1399.,2020-02-27 04:21:30,657
деревня Черная Грязь,,,.113.232.2019.141.2077.,2020-02-27 04:21:31,658
Пушкин,,,.113.231.145.2490.,2020-02-27 04:22:39,659
Лиговский проспект,,,.113.231.2.,2020-02-27 04:22:45,660
поселок Зоринский,,,.113.226.1596.79.,2020-02-27 04:23:45,661
Усинск,,,.113.231.1041.1049.,2020-02-27 04:24:11,662
Бишкек,,,.48.2760.,2020-02-27 04:24:56,663
Жулебино,,,.113.232.1.,2020-02-27 04:25:04,664
Приозерский р-н,,,.113.231.145.4022.,2020-02-27 04:26:25,665
г Сосновоборск,,,.113.221.1146.1164.,2020-02-27 04:26:27,666
г Ижевск,,,.113.227.1646.96.,2020-02-27 04:26:28,667
село Орёл-Изумруд,,,.113.224.1438.237.,2020-02-27 04:29:41,668
аул Тахтамукай,,,.113.224.1438.53.,2020-02-27 04:30:01,669
населённый пункт 3307 километр,,,.113.222.1202.4.,2020-02-27 04:30:12,670
Новополоцк,,,.16.2234.2265.,2020-02-27 04:30:35,671
посёлок городского типа Шаля,,,.113.223.1261.4784.,2020-02-27 04:30:55,672
посёлок городского типа Некрасовский,,,.113.232.2019.141.2092.,2020-02-27 04:32:13,673
Альметьевск,,,.113.227.1624.1627.,2020-02-27 04:32:20,674
Сайран,,,.40.160.,2020-02-27 04:33:38,675
Краснодарский край,,,.113.224.1438.53.,2020-02-27 04:33:49,676
деревня Жуковка,,,.113.232.2019.141.4610.,2020-02-27 04:34:38,677
Электросталь,,,.113.232.2019.144.2098.,2020-02-27 04:35:30,678
Нефтекамск,,,.113.223.1347.1360.,2020-02-27 04:36:00,679
Cамара,,,.113.226.1586.78.,2020-02-27 04:36:44,680
село Эстосадок,,,.113.224.1438.5037.,2020-02-27 04:37:04,681
село Дрокино,,,.113.221.1146.54.,2020-02-27 04:37:05,682
г. Санкт-Петербург,,,.113.231.2.,2020-02-27 04:37:49,683
поселок Храброво,,,.113.231.1020.41.,2020-02-27 04:38:31,684
городской округ Саранск,,,.113.226.1556.63.,2020-02-27 04:40:00,685
Махачкала,,,.113.224.1424.29.,2020-02-27 04:40:17,686
Котлас,,,.113.231.1008.1011.,2020-02-27 04:41:10,687
поселок Удельная,,,.113.232.2019.142.2065.,2020-02-27 04:41:27,688
Маяковская,,,.113.231.2.,2020-02-27 04:41:39,689
Белорецк,,,.113.223.1347.1351.,2020-02-27 04:41:40,690
поселок Бородыновка,,,.113.224.1481.1486.,2020-02-27 04:41:49,691
Проспект Просвещения,,,.113.231.2.,2020-02-27 04:42:26,692
Новокосино,,,.113.232.1.,2020-02-27 04:42:59,693
Юрьев-Польский,,,.113.229.1716.1738.,2020-02-27 04:43:03,694
Трубная,,,.113.232.1.,2020-02-27 04:44:00,695
поселок Романовка,,,.113.231.2.,2020-02-27 04:44:10,696
рабочий посёлок Латная,,,.113.230.1844.26.,2020-02-27 04:44:11,697
Свердловская область,,,.113.223.1261.3.,2020-02-27 04:44:11,698
Копейск,,,.113.223.1384.104.,2020-02-27 04:44:42,699
Казахстан,,,.40.181.,2020-02-27 04:45:28,700
Дегунино,,,.113.232.1.,2020-02-27 04:46:46,701
поселок Мурино,,,.113.231.145.5084.,2020-02-27 04:47:26,702
станица Тамань,,,.113.224.1438.1457.,2020-02-27 04:48:24,703
деревня Борисовка,,,.113.232.2019.142.2061.,2020-02-27 04:48:49,704
Когалым,,,.113.223.1368.147.,2020-02-27 04:50:41,705
Сызрань,,,.113.226.1586.1594.,2020-02-27 04:51:07,706
Технологический институт 2,,,.113.231.2.,2020-02-27 04:52:28,707
Белореченск,,,.113.224.1438.1443.,2020-02-27 04:52:38,708
деревня Мотяково,,,.113.232.2019.144.2039.,2020-02-27 04:53:13,709
Озёрск,,,.113.223.1384.1403.,2020-02-27 04:53:40,710
Хасавюрт,,,.113.224.1424.1432.,2020-02-27 04:54:12,711
Томск пр. Академический,,,.113.222.1255.90.,2020-02-27 04:55:03,712
Ясный,,,.113.226.1563.4296.,2020-02-27 04:56:22,713
деревня Владимировка,,,.113.231.2.,2020-02-27 04:57:11,714
посёлок Рудный,,,.113.230.1913.1930.,2020-02-27 04:57:32,715
Киржач,,,.113.229.1716.1723.,2020-02-27 04:59:47,716
станица Калининская,,,.113.224.1438.3058.,2020-02-27 05:00:22,717
рабочий посёлок Боброво,,,.113.232.1.,2020-02-27 05:01:07,718
село Павловская Слобода,,,.113.232.2019.143.2034.,2020-02-27 05:01:56,719
село Ундоры,,,.113.226.1614.98.,2020-02-27 05:02:14,720
посёлок Акбулак,,,.113.226.1563.4244.,2020-02-27 05:05:00,721
Анжеро-Судженск,,,.113.222.1229.1230.,2020-02-27 05:05:14,722
г. Белгород,,,.113.230.1817.17.,2020-02-27 05:06:44,723
Фили,,,.113.232.1.,2020-02-27 05:06:57,724
г Энгельс,,,.113.226.1596.1613.,2020-02-27 05:07:14,725
Иннополис,,,.113.227.1624.88.,2020-02-27 05:07:40,726
МО,,,.113.232.2019.144.2020.,2020-02-27 05:07:46,727
посёлок городского типа Медведево,,,.113.227.1620.61.,2020-02-27 05:08:05,728
деревня Тямша,,,.113.231.1090.75.,2020-02-27 05:08:06,729
Уссурийск,,,.113.220.1948.1958.,2020-02-27 05:08:12,730
станица Новотитаровская,,,.113.224.1438.53.,2020-02-27 05:08:57,731
поселок городского типа Вурнары,,,.113.227.1652.3676.,2020-02-27 05:09:14,732
деревня Нестюково,,,.113.223.1317.72.,2020-02-27 05:09:41,733
посёлок городского типа Медведицкий,,,.113.225.1511.5305.,2020-02-27 05:09:42,734
Сергиев Посад,,,.113.232.2019.141.2069.,2020-02-27 05:10:32,735
Нерехта,,,.113.229.1771.1778.,2020-02-27 05:10:58,736
Деловой центр,,,.113.232.1.,2020-02-27 05:11:28,737
село Нечаевка,,,.113.230.1844.26.,2020-02-27 05:11:42,738
г.Волгодонск,,,.113.225.1530.1535.,2020-02-27 05:12:10,739
посёлок городского типа Ильский,,,.113.224.1438.3275.,2020-02-27 05:12:15,740
г Жердевка,,,.113.230.1905.1906.,2020-02-27 05:12:26,741
г Котовск,,,.113.230.1905.1908.,2020-02-27 05:12:27,742
Нефтеюганск,,,.113.223.1368.1374.,2020-02-27 05:12:47,743
деревня Шматово,,,.113.232.2019.142.2075.,2020-02-27 05:13:04,744
деревня Большое Верево,,,.113.231.2.,2020-02-27 05:13:12,745
Мелеуз,,,.113.223.1347.1359.,2020-02-27 05:14:18,746
Окуловка,,,.113.231.1051.1055.,2020-02-27 05:14:22,747
Кумертау,,,.113.223.1347.1357.,2020-02-27 05:14:50,748
Севастопольская,,,.113.232.1.,2020-02-27 05:14:58,749
Марьино,,,.113.232.1.,2020-02-27 05:15:06,750
Кропоткин,,,.113.224.1438.1449.,2020-02-27 05:15:21,751
рабочий посёлок Горный,,,.113.222.1202.4832.,2020-02-27 05:15:22,752
посёлок городского типа Ставрово,,,.113.229.1716.1728.,2020-02-27 05:16:56,753
деревня Есипово,,,.113.231.2.,2020-02-27 05:17:29,754
Кстово,,,.113.228.1679.1691.,2020-02-27 05:17:47,755
Ковров,,,.113.229.1716.23.,2020-02-27 05:18:26,756
Алапаевск,,,.113.223.1261.1262.,2020-02-27 05:18:50,757
Стерлитамак,,,.113.223.1347.1364.,2020-02-27 05:19:29,758
г Красноуфимск,,,.113.223.1261.1285.,2020-02-27 05:20:41,759
поселок Ростовка,,,.113.222.1249.68.,2020-02-27 05:20:52,760
Ленинск-Кузнецкий,,,.113.222.1229.1236.,2020-02-27 05:20:58,761
рабочий поселок Южный,,,.113.222.1217.11.,2020-02-27 05:21:45,762
поселок Чишмы,,,.113.223.1347.99.,2020-02-27 05:22:11,763
рабочий поселок Линёво,,,.113.222.1202.4841.,2020-02-27 05:23:11,764
поселок городского типа Мошково,,,.113.222.1202.4.,2020-02-27 05:23:30,765
г Таштагол,,,.113.222.1229.1246.,2020-02-27 05:23:40,766
г Новосибирск,,,.113.222.1202.4.,2020-02-27 05:23:40,767
Новосибирский р-н,,,.113.231.1103.4355.,2020-02-27 05:23:40,768
Осинники,,,.113.222.1229.1241.,2020-02-27 05:24:03,769
634034,,,.113.222.1255.90.,2020-02-27 05:25:12,770
Кожуховская,,,.113.232.1.,2020-02-27 05:25:18,771
Удельная,,,.113.231.2.,2020-02-27 05:25:26,772
Тропарево,,,.113.232.1.,2020-02-27 05:25:26,773
г Екатеринбург,,,.113.223.1261.3.,2020-02-27 05:25:27,774
г Уфа,,,.113.223.1347.99.,2020-02-27 05:25:30,775
г Подольск,,,.113.232.2019.142.2061.,2020-02-27 05:25:30,776
г Зеленоград,,,.113.232.2019.141.2088.,2020-02-27 05:25:31,777
Биробиджан,,,.113.220.1941.31.,2020-02-27 05:25:41,778
село Дружино,,,.113.222.1249.68.,2020-02-27 05:26:17,779
село Санниково,,,.113.222.1217.11.,2020-02-27 05:27:59,780
Железногорск-Илимский,,,.113.221.1124.1132.,2020-02-27 05:28:08,781
г Пермь,,,.113.223.1317.72.,2020-02-27 05:30:30,782
хутор Ленинаван,,,.113.225.1530.76.,2020-02-27 05:32:47,783
Реж,,,.113.223.1261.1299.,2020-02-27 05:32:55,784
Ревда,,,.113.223.1261.1298.,2020-02-27 05:32:57,785
Сухой Лог,,,.113.223.1261.1303.,2020-02-27 05:32:58,786
Суконная слобода,,,.113.227.1624.88.,2020-02-27 05:33:12,787
Горки,,,.113.227.1624.88.,2020-02-27 05:33:13,788
Невский проспект,,,.113.231.2.,2020-02-27 05:33:14,789
г Балашиха,,,.113.232.2019.144.2020.,2020-02-27 05:34:53,790
г Вологда,,,.113.229.1739.25.,2020-02-27 05:34:55,791
г Мичуринск,,,.113.230.1905.1909.,2020-02-27 05:34:55,792
г Благодарный,,,.113.224.1481.1482.,2020-02-27 05:34:56,793
Владыкино,,,.113.232.1.,2020-02-27 05:35:22,794
Баковка,,,.113.232.1.,2020-02-27 05:35:49,795
Узловая,,,.113.230.1913.1928.,2020-02-27 05:36:23,796
г Тамбов,,,.113.230.1905.87.,2020-02-27 05:38:07,797
